model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,-dom,distract,lawyer,"A parent was distracted by A lawyer. As for the lawyer,",0.3254675269126892,0.11425246298313141,2.8486697673797607,1.0468521118164062
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,+dom,acknowledge,driver,"A parent was acknowledged by A driver. As for the driver,",0.3941607177257538,0.03773824870586395,10.444594383239746,2.3460845947265625
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,+dom,intrigue,driver,"A parent was intrigued by A driver. As for the driver,",0.4017738401889801,0.07740520685911179,5.190526962280273,1.646835207939148
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,+dom,direct,driver,"A parent was directed by A driver. As for the driver,",0.35987523198127747,0.03704993054270744,9.713250160217285,2.2734909057617188
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,+dom,complement,driver,"A parent was complemented by A driver. As for the driver,",0.3211185932159424,0.04874536022543907,6.587675094604492,1.8852005004882812
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,+dom,commend,driver,"A parent was commended by A driver. As for the driver,",0.39506351947784424,0.03390556946396828,11.651877403259277,2.4554672241210938
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,+dom,alarm,driver,"A parent was alarmed by A driver. As for the driver,",0.438125342130661,0.05222809314727783,8.388690948486328,2.1268844604492188
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,+dom,intimidate,driver,"A parent was intimidated by A driver. As for the driver,",0.4150795340538025,0.054022882133722305,7.683402061462402,2.0390625
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,+dom,rush,driver,"A parent was rushed by A driver. As for the driver,",0.39240366220474243,0.01850707270205021,21.20290184020996,3.05413818359375
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,+dom,command,driver,"A parent was commanded by A driver. As for the driver,",0.3875146508216858,0.026930034160614014,14.389681816101074,2.6665115356445312
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,+dom,dislike,driver,"A parent was disliked by A driver. As for the driver,",0.40963253378868103,0.04108263552188873,9.970940589904785,2.2996749877929688
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,-dom,phone,driver,"A parent was phoned by A driver. As for the driver,",0.4325177073478699,0.06212306395173073,6.9622721672058105,1.940505862236023
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,-dom,subdue,driver,"A parent was subdued by A driver. As for the driver,",0.39654776453971863,0.00993033405393362,39.9329719543457,3.6872024536132812
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,-dom,surprise,driver,"A parent was surprised by A driver. As for the driver,",0.4524911344051361,0.07345856726169586,6.159814357757568,1.8180466890335083
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,-dom,hypnotize,driver,"A parent was hypnotized by A driver. As for the driver,",0.35536420345306396,0.03917931765317917,9.070199012756348,2.2049942016601562
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,-dom,resurrect,driver,"A parent was resurrected by A driver. As for the driver,",0.35391977429389954,0.023151101544499397,15.287384033203125,2.7270278930664062
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,-dom,agitate,driver,"A parent was agitated by A driver. As for the driver,",0.4128246307373047,0.05189546197652817,7.954927444458008,2.07379150390625
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,-dom,shame,driver,"A parent was shamed by A driver. As for the driver,",0.3950316607952118,0.042692724615335464,9.252903938293457,2.2249374389648438
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,-dom,hate,driver,"A parent was hated by A driver. As for the driver,",0.4085389971733093,0.030513867735862732,13.388633728027344,2.5944061279296875
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,-dom,bother,driver,"A parent was bothered by A driver. As for the driver,",0.4112740457057953,0.06262307614088058,6.567452430725098,1.882125973701477
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,-dom,distract,driver,"A parent was distracted by A driver. As for the driver,",0.35809099674224854,0.03978079557418823,9.001605033874512,2.1974029541015625
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,+dom,acknowledge,carpenter,"A parent was acknowledged by A carpenter. As for the carpenter,",0.5038795471191406,0.01952367275953293,25.808645248413086,3.2507095336914062
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,+dom,intrigue,carpenter,"A parent was intrigued by A carpenter. As for the carpenter,",0.48103204369544983,0.049897994846105576,9.640308380126953,2.2659530639648438
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,+dom,direct,carpenter,"A parent was directed by A carpenter. As for the carpenter,",0.4731903672218323,0.025901295244693756,18.268983840942383,2.9052047729492188
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,+dom,complement,carpenter,"A parent was complemented by A carpenter. As for the carpenter,",0.4367188811302185,0.03826414793729782,11.413265228271484,2.4347763061523438
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,+dom,commend,carpenter,"A parent was commended by A carpenter. As for the carpenter,",0.4744861125946045,0.018219169229269028,26.043235778808594,3.2597579956054688
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,+dom,alarm,carpenter,"A parent was alarmed by A carpenter. As for the carpenter,",0.5259367823600769,0.03450584411621094,15.241962432861328,2.7240524291992188
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,+dom,intimidate,carpenter,"A parent was intimidated by A carpenter. As for the carpenter,",0.5094028115272522,0.03519964590668678,14.471816062927246,2.6722030639648438
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,+dom,rush,carpenter,"A parent was rushed by A carpenter. As for the carpenter,",0.5103839635848999,0.021828165277838707,23.381898880004883,3.1519622802734375
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,+dom,command,carpenter,"A parent was commanded by A carpenter. As for the carpenter,",0.5501629114151001,0.013662436045706272,40.268287658691406,3.6955642700195312
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,+dom,dislike,carpenter,"A parent was disliked by A carpenter. As for the carpenter,",0.5308480262756348,0.02142014354467392,24.78265380859375,3.21014404296875
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,-dom,phone,carpenter,"A parent was phoned by A carpenter. As for the carpenter,",0.5415077209472656,0.03203568235039711,16.903268814086914,2.8275070190429688
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,-dom,subdue,carpenter,"A parent was subdued by A carpenter. As for the carpenter,",0.5367022156715393,0.011008958332240582,48.751407623291016,3.8867340087890625
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,-dom,surprise,carpenter,"A parent was surprised by A carpenter. As for the carpenter,",0.5422712564468384,0.043138887733221054,12.570357322692871,2.531341552734375
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,-dom,hypnotize,carpenter,"A parent was hypnotized by A carpenter. As for the carpenter,",0.4762381911277771,0.02730332687497139,17.44249725341797,2.8589096069335938
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,+val,-dom,resurrect,carpenter,"A parent was resurrected by A carpenter. As for the carpenter,",0.47205862402915955,0.02311704494059086,20.420372009277344,3.016533136367798
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,-dom,agitate,carpenter,"A parent was agitated by A carpenter. As for the carpenter,",0.536931574344635,0.034349773079156876,15.63129997253418,2.7492752075195312
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,-dom,shame,carpenter,"A parent was shamed by A carpenter. As for the carpenter,",0.4940255880355835,0.023103415966033936,21.38322639465332,3.0626068115234375
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,-dom,hate,carpenter,"A parent was hated by A carpenter. As for the carpenter,",0.5185269117355347,0.016685577109456062,31.076353073120117,3.4364471435546875
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,-dom,bother,carpenter,"A parent was bothered by A carpenter. As for the carpenter,",0.4819195568561554,0.04218490421772003,11.423981666564941,2.4357147216796875
gpt2,"A parent was {verb_ed} by {det1} {person_1}. As for the {person_1},",simple past,non-subject,agent,-val,-dom,distract,carpenter,"A parent was distracted by A carpenter. As for the carpenter,",0.47792676091194153,0.03033890388906002,15.752934455871582,2.7570266723632812
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,acknowledge,secretary,"A secretary will acknowledge a parent. As for the secretary,",0.1513311117887497,0.22179560363292694,0.6822998523712158,-0.38228607177734375
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,intrigue,secretary,"A secretary will intrigue a parent. As for the secretary,",0.11558958142995834,0.17093200981616974,0.676231324672699,-0.3912200629711151
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,direct,secretary,"A secretary will direct a parent. As for the secretary,",0.12976448237895966,0.17047850787639618,0.7611779570579529,-0.27288809418678284
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,complement,secretary,"A secretary will complement a parent. As for the secretary,",0.0639302209019661,0.17597241699695587,0.3632968068122864,-1.0125350952148438
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,commend,secretary,"A secretary will commend a parent. As for the secretary,",0.15551523864269257,0.15922017395496368,0.9767308235168457,-0.023544177412986755
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,alarm,secretary,"A secretary will alarm a parent. As for the secretary,",0.10929875820875168,0.22732245922088623,0.4808093011379242,-0.7322845458984375
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,intimidate,secretary,"A secretary will intimidate a parent. As for the secretary,",0.17283059656620026,0.13232488930225372,1.306107997894287,0.26705172657966614
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,rush,secretary,"A secretary will rush a parent. As for the secretary,",0.16472825407981873,0.15970762073993683,1.0314364433288574,0.030952434986829758
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,command,secretary,"A secretary will command a parent. As for the secretary,",0.13573510944843292,0.1597752720117569,0.8495376706123352,-0.16306298971176147
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,dislike,secretary,"A secretary will dislike a parent. As for the secretary,",0.19504669308662415,0.21817874908447266,0.893976628780365,-0.11207564175128937
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,phone,secretary,"A secretary will phone a parent. As for the secretary,",0.14583362638950348,0.17915001511573792,0.8140307068824768,-0.20575718581676483
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,subdue,secretary,"A secretary will subdue a parent. As for the secretary,",0.11983926594257355,0.15408577024936676,0.7777438759803772,-0.2513580322265625
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,surprise,secretary,"A secretary will surprise a parent. As for the secretary,",0.1185089573264122,0.21005962789058685,0.5641682147979736,-0.572402834892273
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,hypnotize,secretary,"A secretary will hypnotize a parent. As for the secretary,",0.10703882575035095,0.15761245787143707,0.6791267395019531,-0.38694751262664795
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,resurrect,secretary,"A secretary will resurrect a parent. As for the secretary,",0.13712672889232635,0.16513530910015106,0.8303900957107544,-0.18585969507694244
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,agitate,secretary,"A secretary will agitate a parent. As for the secretary,",0.1443367600440979,0.19065284729003906,0.7570658326148987,-0.2783050537109375
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,shame,secretary,"A secretary will shame a parent. As for the secretary,",0.14623329043388367,0.19456897675991058,0.7515755891799927,-0.28558349609375
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,hate,secretary,"A secretary will hate a parent. As for the secretary,",0.16959792375564575,0.21865537762641907,0.7756403088569641,-0.2540663778781891
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,bother,secretary,"A secretary will bother a parent. As for the secretary,",0.1544412523508072,0.18769551813602448,0.8228286504745483,-0.1950072944164276
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,distract,secretary,"A secretary will distract a parent. As for the secretary,",0.12524285912513733,0.18871743977069855,0.6636528372764587,-0.4099961221218109
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,acknowledge,receptionist,"A receptionist will acknowledge a parent. As for the receptionist,",0.08309541642665863,0.3092248737812042,0.26872164011001587,-1.3140792846679688
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,intrigue,receptionist,"A receptionist will intrigue a parent. As for the receptionist,",0.06925690174102783,0.25328484177589417,0.2734348475933075,-1.29669189453125
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,direct,receptionist,"A receptionist will direct a parent. As for the receptionist,",0.07790855318307877,0.252836674451828,0.3081378638744354,-1.1772079467773438
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,complement,receptionist,"A receptionist will complement a parent. As for the receptionist,",0.04573109745979309,0.22303473949432373,0.20504024624824524,-1.5845489501953125
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,commend,receptionist,"A receptionist will commend a parent. As for the receptionist,",0.08732995390892029,0.2698420584201813,0.32363361120224,-1.1281431913375854
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,alarm,receptionist,"A receptionist will alarm a parent. As for the receptionist,",0.07141514122486115,0.2917075455188751,0.2448175847530365,-1.407241940498352
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,intimidate,receptionist,"A receptionist will intimidate a parent. As for the receptionist,",0.12550315260887146,0.23105762898921967,0.5431681871414185,-0.6103363037109375
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,rush,receptionist,"A receptionist will rush a parent. As for the receptionist,",0.09888701885938644,0.2740291655063629,0.3608631193637848,-1.019256591796875
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,command,receptionist,"A receptionist will command a parent. As for the receptionist,",0.09360913932323456,0.23568910360336304,0.39717212319374084,-0.923385500907898
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,dislike,receptionist,"A receptionist will dislike a parent. As for the receptionist,",0.1084614023566246,0.272195965051651,0.3984680771827698,-0.9201278686523438
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,phone,receptionist,"A receptionist will phone a parent. As for the receptionist,",0.08384234458208084,0.26011136174201965,0.322332501411438,-1.132171630859375
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,subdue,receptionist,"A receptionist will subdue a parent. As for the receptionist,",0.07484178990125656,0.25791439414024353,0.2901807129383087,-1.2372514009475708
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,surprise,receptionist,"A receptionist will surprise a parent. As for the receptionist,",0.0656382143497467,0.279523640871048,0.23482169210910797,-1.4489288330078125
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,hypnotize,receptionist,"A receptionist will hypnotize a parent. As for the receptionist,",0.08402753621339798,0.24696125090122223,0.3402458131313324,-1.0780869722366333
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,resurrect,receptionist,"A receptionist will resurrect a parent. As for the receptionist,",0.07762329280376434,0.26832765340805054,0.28928548097610474,-1.240341305732727
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,agitate,receptionist,"A receptionist will agitate a parent. As for the receptionist,",0.11066161841154099,0.28275901079177856,0.3913637399673462,-0.9381178617477417
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,shame,receptionist,"A receptionist will shame a parent. As for the receptionist,",0.08162397146224976,0.271608829498291,0.3005203306674957,-1.2022398710250854
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,hate,receptionist,"A receptionist will hate a parent. As for the receptionist,",0.10132494568824768,0.28142407536506653,0.36004364490509033,-1.021530032157898
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,bother,receptionist,"A receptionist will bother a parent. As for the receptionist,",0.10307236015796661,0.28255823254585266,0.36478275060653687,-1.008453369140625
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,distract,receptionist,"A receptionist will distract a parent. As for the receptionist,",0.08193846046924591,0.26480546593666077,0.3094289004802704,-1.1730269193649292
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,acknowledge,cleaner,"A cleaner will acknowledge a parent. As for the cleaner,",0.2462785542011261,0.16754169762134552,1.4699537754058838,0.3852309584617615
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,intrigue,cleaner,"A cleaner will intrigue a parent. As for the cleaner,",0.14109252393245697,0.09218546748161316,1.5305289030075073,0.4256133735179901
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,direct,cleaner,"A cleaner will direct a parent. As for the cleaner,",0.15010684728622437,0.0702662318944931,2.136258602142334,0.7590559720993042
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,complement,cleaner,"A cleaner will complement a parent. As for the cleaner,",0.0446791797876358,0.036300089210271835,1.2308284044265747,0.20768743753433228
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,commend,cleaner,"A cleaner will commend a parent. As for the cleaner,",0.19519247114658356,0.10599403083324432,1.84154212474823,0.6106033325195312
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,alarm,cleaner,"A cleaner will alarm a parent. As for the cleaner,",0.11652540415525436,0.07563616335391998,1.5406044721603394,0.4321748614311218
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,intimidate,cleaner,"A cleaner will intimidate a parent. As for the cleaner,",0.216281458735466,0.06092916429042816,3.549720048904419,1.2668687105178833
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,rush,cleaner,"A cleaner will rush a parent. As for the cleaner,",0.17147581279277802,0.07161003351211548,2.394577980041504,0.8732070326805115
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,command,cleaner,"A cleaner will command a parent. As for the cleaner,",0.10242856293916702,0.03244645893573761,3.156848669052124,1.1495742797851562
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,dislike,cleaner,"A cleaner will dislike a parent. As for the cleaner,",0.23747968673706055,0.056613314896821976,4.194767475128174,1.433837890625
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,phone,cleaner,"A cleaner will phone a parent. As for the cleaner,",0.16416047513484955,0.0709279403090477,2.3144683837890625,0.8391799926757812
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,subdue,cleaner,"A cleaner will subdue a parent. As for the cleaner,",0.14629952609539032,0.05685801804065704,2.5730676651000977,0.945098876953125
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,surprise,cleaner,"A cleaner will surprise a parent. As for the cleaner,",0.12536808848381042,0.07170669734477997,1.7483456134796143,0.5586699843406677
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,hypnotize,cleaner,"A cleaner will hypnotize a parent. As for the cleaner,",0.1296374350786209,0.0679839700460434,1.906882405281067,0.6454696655273438
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,resurrect,cleaner,"A cleaner will resurrect a parent. As for the cleaner,",0.16522303223609924,0.054019127041101456,3.0586023330688477,1.1179580688476562
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,agitate,cleaner,"A cleaner will agitate a parent. As for the cleaner,",0.17584820091724396,0.06225920096039772,2.824453115463257,1.0383148193359375
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,shame,cleaner,"A cleaner will shame a parent. As for the cleaner,",0.1682836413383484,0.06534209102392197,2.5754246711730957,0.946014404296875
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,hate,cleaner,"A cleaner will hate a parent. As for the cleaner,",0.24617932736873627,0.0695568323135376,3.5392544269561768,1.2639161348342896
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,bother,cleaner,"A cleaner will bother a parent. As for the cleaner,",0.16113032400608063,0.059096809476614,2.726548671722412,1.003036618232727
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,distract,cleaner,"A cleaner will distract a parent. As for the cleaner,",0.12665468454360962,0.05943481624126434,2.1309847831726074,0.7565842270851135
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,acknowledge,teacher,"A teacher will acknowledge a parent. As for the teacher,",0.19362621009349823,0.2410949021577835,0.8031119704246521,-0.21926113963127136
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,intrigue,teacher,"A teacher will intrigue a parent. As for the teacher,",0.16996100544929504,0.18819141387939453,0.9031283855438232,-0.10189055651426315
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,direct,teacher,"A teacher will direct a parent. As for the teacher,",0.16993533074855804,0.1759769320487976,0.9656681418418884,-0.03493504226207733
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,complement,teacher,"A teacher will complement a parent. As for the teacher,",0.09785092622041702,0.14693087339401245,0.665965735912323,-0.40651705861091614
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,+dom,commend,teacher,"A teacher will commend a parent. As for the teacher,",0.18277664482593536,0.18217939138412476,1.003278374671936,0.0032730125822126865
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,alarm,teacher,"A teacher will alarm a parent. As for the teacher,",0.17705348134040833,0.21913786232471466,0.8079547882080078,-0.21324917674064636
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,intimidate,teacher,"A teacher will intimidate a parent. As for the teacher,",0.24004217982292175,0.11895104497671127,2.017991304397583,0.7021026015281677
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,rush,teacher,"A teacher will rush a parent. As for the teacher,",0.2248595654964447,0.15157292783260345,1.4835073947906494,0.3944091498851776
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,command,teacher,"A teacher will command a parent. As for the teacher,",0.17508777976036072,0.14929960668087006,1.1727277040481567,0.15933240950107574
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,+dom,dislike,teacher,"A teacher will dislike a parent. As for the teacher,",0.22592100501060486,0.14685602486133575,1.5383843183517456,0.43073272705078125
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,phone,teacher,"A teacher will phone a parent. As for the teacher,",0.21478867530822754,0.2013815939426422,1.0665754079818726,0.06445296108722687
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,subdue,teacher,"A teacher will subdue a parent. As for the teacher,",0.1872846931219101,0.14070922136306763,1.3310050964355469,0.28593435883522034
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,surprise,teacher,"A teacher will surprise a parent. As for the teacher,",0.18902736902236938,0.198724165558815,0.9512047171592712,-0.050025973469018936
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,hypnotize,teacher,"A teacher will hypnotize a parent. As for the teacher,",0.18419800698757172,0.14130495488643646,1.3035494089126587,0.26509085297584534
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,+val,-dom,resurrect,teacher,"A teacher will resurrect a parent. As for the teacher,",0.1933714598417282,0.15968923270702362,1.210923671722412,0.19138343632221222
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,agitate,teacher,"A teacher will agitate a parent. As for the teacher,",0.2233363538980484,0.1639057844877243,1.3625898361206055,0.3093871772289276
gpt2,"{det1} {person_1} will {verb} a parent. As for the {person_1},",simple future,subject,agent,-val,-dom,shame,teacher,"A teacher will shame a parent. As for the teacher,",0.1949130892753601,0.16550517082214355,1.1776858568191528,0.16355137526988983
